email_id,customer_id,opened,clicked,bounced,sent_date,opened_date,clicked_date,email_subject_id,whether opened or not,whether clicked or not,whether bounced,,,
201765,38445,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201766,38446,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201767,38447,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201768,38448,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201769,38449,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201770,38450,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201771,38451,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201772,38452,t,f,f,9/21/2016 15:00,22-09-2016 13:56,,7,1,0,0,,,
201773,38453,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201774,38454,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201775,38455,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201776,38459,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201777,38460,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201778,38461,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201779,38462,t,f,f,9/21/2016 15:00,22-09-2016 13:49,,7,1,0,0,,,
201780,38465,t,f,f,9/21/2016 15:00,23-09-2016 12:06,,7,1,0,0,,,
201781,38466,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201782,38467,t,f,f,9/21/2016 15:00,23-09-2016 01:24,,7,1,0,0,,,
201783,38468,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201784,38470,t,f,f,9/21/2016 15:00,22-09-2016 15:59,,7,1,0,0,,,
201785,38471,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201786,38473,t,f,f,9/21/2016 15:00,22-09-2016 00:50,,7,1,0,0,,,
201787,38474,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201788,38476,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201789,38478,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201790,38479,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201791,38484,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201792,38485,t,f,f,9/21/2016 15:00,22-09-2016 18:01,,7,1,0,0,,,
201793,38487,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201794,38488,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201795,38490,t,f,f,9/21/2016 15:00,22-09-2016 05:11,,7,1,0,0,,,
201796,38491,t,f,f,9/21/2016 15:00,22-09-2016 06:24,,7,1,0,0,,,
201797,38494,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201798,38496,t,f,f,9/21/2016 15:00,23-09-2016 00:31,,7,1,0,0,,,
201799,38499,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201800,38502,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201801,38504,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201802,38505,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201803,38509,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201804,38510,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201805,38511,t,t,f,9/21/2016 15:00,22-09-2016 19:45,22-09-2016 19:47,7,1,1,0,,,
201806,38512,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201807,38513,t,t,f,9/21/2016 15:00,22-09-2016 12:31,22-09-2016 12:33,7,1,1,0,,,
201808,38514,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201809,38515,t,f,f,9/21/2016 15:00,22-09-2016 06:16,,7,1,0,0,,,
201810,38516,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201811,38517,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201812,38518,t,f,f,9/21/2016 15:00,22-09-2016 12:21,,7,1,0,0,,,
201813,38520,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201814,38522,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201815,38523,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201816,38525,t,f,f,9/21/2016 15:00,22-09-2016 14:43,,7,1,0,0,,,
201817,38526,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201818,38528,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201819,38529,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201820,38530,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201821,38531,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201822,38533,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201823,38534,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201824,38537,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201825,38538,t,f,f,9/21/2016 15:00,22-09-2016 15:39,,7,1,0,0,,,
201826,38540,t,f,f,9/21/2016 15:00,22-09-2016 23:10,,7,1,0,0,,,
201827,38541,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201828,38542,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201829,38544,t,f,f,9/21/2016 15:00,22-09-2016 02:45,,7,1,0,0,,,
201830,38545,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201831,38547,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201832,38548,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201833,38551,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201834,38553,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201835,38554,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201836,38556,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201837,38557,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201838,38558,t,f,f,9/21/2016 15:00,22-09-2016 17:52,,7,1,0,0,,,
201839,38559,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201840,38560,t,f,f,9/21/2016 15:00,22-09-2016 12:56,,7,1,0,0,,,
201841,38562,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201842,38564,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201843,38565,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201844,38566,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201845,38568,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201846,38570,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201847,38571,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201848,38572,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201849,38574,t,f,f,9/21/2016 15:00,22-09-2016 08:41,,7,1,0,0,,,
201850,38576,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201851,38577,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201852,38579,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201853,38580,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201854,38581,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201855,38582,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201856,38583,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201857,38584,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201858,38585,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201859,38586,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201860,38587,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201861,38588,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201862,38589,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201863,38590,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201864,38592,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201865,38593,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201866,38595,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201867,38597,t,f,f,9/21/2016 15:00,22-09-2016 10:31,,7,1,0,0,,,
201868,38599,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201869,38600,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201870,38601,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201871,38602,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201872,38603,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201873,38604,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201874,38605,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201875,38607,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201876,38609,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201877,38610,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201878,38611,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201879,38613,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201880,38614,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201881,38615,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201882,38616,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201883,38619,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201884,38620,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201885,38623,t,f,f,9/21/2016 15:00,22-09-2016 04:46,,7,1,0,0,,,
201886,38624,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201887,38626,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201888,38627,t,f,f,9/21/2016 15:00,22-09-2016 03:14,,7,1,0,0,,,
201889,38628,t,f,f,9/21/2016 15:00,23-09-2016 07:16,,7,1,0,0,,,
201890,38629,t,f,f,9/21/2016 15:00,22-09-2016 11:04,,7,1,0,0,,,
201891,38630,t,f,f,9/21/2016 15:00,22-09-2016 13:04,,7,1,0,0,,,
201892,38632,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201893,38633,t,f,f,9/21/2016 15:00,22-09-2016 18:38,,7,1,0,0,,,
201894,38635,t,f,f,9/21/2016 15:00,23-09-2016 02:02,,7,1,0,0,,,
201895,38636,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201896,38637,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201897,38638,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201898,38639,t,f,f,9/21/2016 15:00,22-09-2016 06:26,,7,1,0,0,,,
201899,38640,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201900,38641,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201901,38642,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201902,38644,t,f,f,9/21/2016 15:00,22-09-2016 08:36,,7,1,0,0,,,
201903,38645,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201904,38647,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201905,38648,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201906,38649,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201907,38650,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201908,38651,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201909,38652,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201910,38653,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201911,38654,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201912,38655,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201913,38656,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201914,38658,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201915,38659,t,f,f,9/21/2016 15:00,22-09-2016 06:01,,7,1,0,0,,,
201916,38664,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201917,38666,t,f,f,9/21/2016 15:00,22-09-2016 15:47,,7,1,0,0,,,
201918,38667,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201919,38668,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201920,38669,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201921,38670,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201922,38671,t,f,f,9/21/2016 15:00,22-09-2016 12:19,,7,1,0,0,,,
201923,38672,t,f,f,9/21/2016 15:00,23-09-2016 00:02,,7,1,0,0,,,
201924,38673,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201925,38674,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201926,38675,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201927,38676,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201928,38677,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201929,38678,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201930,38679,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201931,38683,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201932,38684,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201933,38685,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201934,38686,t,f,f,9/21/2016 15:00,22-09-2016 18:51,,7,1,0,0,,,
201935,38687,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201936,38688,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201937,38689,t,f,f,9/21/2016 15:00,22-09-2016 09:53,,7,1,0,0,,,
201938,38690,t,f,f,9/21/2016 15:00,23-09-2016 08:42,,7,1,0,0,,,
201939,38691,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201940,38692,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201941,38693,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201942,38694,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201943,38696,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201944,38699,t,t,f,9/21/2016 15:00,22-09-2016 12:43,22-09-2016 12:45,7,1,1,0,,,
201945,38700,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201946,38702,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201947,38704,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201948,38705,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201949,38707,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201950,38711,t,f,f,9/21/2016 15:00,22-09-2016 14:58,,7,1,0,0,,,
201951,38713,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201952,38714,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201953,38715,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201954,38717,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201955,38718,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201956,38719,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201957,38720,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201958,38721,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201959,38722,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201960,38726,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201961,38727,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201962,38728,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201963,38729,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201964,38730,t,f,f,9/21/2016 15:00,22-09-2016 09:41,,7,1,0,0,,,
201965,38732,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201966,38734,t,f,f,9/21/2016 15:00,22-09-2016 05:48,,7,1,0,0,,,
201967,38735,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201968,38737,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201969,38738,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201970,38739,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201971,38740,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201972,38741,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201973,38742,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201974,38744,t,t,f,9/21/2016 15:00,22-09-2016 22:26,22-09-2016 22:30,7,1,1,0,,,
201975,38746,t,t,f,9/21/2016 15:00,22-09-2016 13:57,22-09-2016 14:02,7,1,1,0,,,
201976,38747,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201977,38749,t,t,f,9/21/2016 15:00,22-09-2016 10:02,22-09-2016 10:07,7,1,1,0,,,
201978,38750,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201979,38752,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201980,38753,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201981,38754,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201982,38755,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201983,38757,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201984,38758,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201985,38761,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201986,38762,t,f,f,9/21/2016 15:00,22-09-2016 08:50,,7,1,0,0,,,
201987,38763,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201988,38764,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201989,38765,t,f,f,9/21/2016 15:00,23-09-2016 00:19,,7,1,0,0,,,
201990,38767,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201991,38768,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201992,38769,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201993,38771,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201994,38772,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201995,38773,t,t,f,9/21/2016 15:00,22-09-2016 20:08,22-09-2016 20:13,7,1,1,0,,,
201996,38775,f,f,t,9/21/2016 15:00,,,7,0,0,1,,,
201997,38777,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201998,38779,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
201999,38782,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202000,38783,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202001,38784,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202002,38785,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202003,38788,t,f,f,9/21/2016 15:00,22-09-2016 04:31,,7,1,0,0,,,
202004,38789,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202005,38790,f,f,t,9/21/2016 15:00,,,7,0,0,1,,,
202006,38792,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202007,38793,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202008,38794,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202009,38795,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202010,38796,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202011,38799,f,f,t,9/21/2016 15:00,,,7,0,0,1,,,
202012,38801,t,f,f,9/21/2016 15:00,22-09-2016 07:06,,7,1,0,0,,,
202013,38802,t,f,f,9/21/2016 15:00,22-09-2016 19:42,,7,1,0,0,,,
202014,38805,t,f,f,9/21/2016 15:00,22-09-2016 06:26,,7,1,0,0,,,
202015,38807,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202016,38808,t,f,f,9/21/2016 15:00,22-09-2016 09:04,,7,1,0,0,,,
202017,38810,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202018,38811,t,t,f,9/21/2016 15:00,23-09-2016 01:43,23-09-2016 01:47,7,1,1,0,,,
202019,38812,t,f,f,9/21/2016 15:00,22-09-2016 09:00,,7,1,0,0,,,
202020,38813,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202021,38814,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202022,38816,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202023,38817,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202024,38818,t,f,f,9/21/2016 15:00,22-09-2016 02:39,,7,1,0,0,,,
202025,38819,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202026,38820,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202027,38821,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202028,38823,t,f,f,9/21/2016 15:00,22-09-2016 14:30,,7,1,0,0,,,
202029,38824,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202030,38825,t,t,f,9/21/2016 15:00,22-09-2016 18:35,22-09-2016 18:40,7,1,1,0,,,
202031,38826,t,f,f,9/21/2016 15:00,22-09-2016 10:40,,7,1,0,0,,,
202032,38827,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202033,38828,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202034,38829,t,f,f,9/21/2016 15:00,22-09-2016 01:15,,7,1,0,0,,,
202035,38832,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202036,38833,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202037,38834,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202038,38835,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202039,38836,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202040,38837,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202041,38838,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202042,38840,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202043,38848,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202044,38850,t,f,f,9/21/2016 15:00,22-09-2016 18:16,,7,1,0,0,,,
202045,38852,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202046,38855,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202047,38856,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202048,38857,t,f,f,9/21/2016 15:00,22-09-2016 21:25,,7,1,0,0,,,
202049,38858,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202050,38859,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202051,38860,t,f,f,9/21/2016 15:00,22-09-2016 17:02,,7,1,0,0,,,
202052,38861,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202053,38862,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202054,38863,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202055,38864,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202056,38865,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202057,38866,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202058,38868,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202059,38869,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202060,38870,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202061,38871,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202062,38873,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202063,38874,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202064,38875,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202065,38876,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202066,38878,t,f,f,9/21/2016 15:00,22-09-2016 22:12,,7,1,0,0,,,
202067,38880,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202068,38881,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202069,38883,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202070,38884,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202071,38885,t,f,f,9/21/2016 15:00,22-09-2016 17:24,,7,1,0,0,,,
202072,38886,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202073,38887,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202074,38888,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202075,38890,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202076,38891,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202077,38892,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202078,38893,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202079,38895,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202080,38896,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202081,38898,t,t,f,9/21/2016 15:00,22-09-2016 13:00,22-09-2016 13:04,7,1,1,0,,,
202082,38899,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202083,38900,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202084,38902,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202085,38906,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202086,38907,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202087,38909,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202088,38910,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202089,38913,t,f,f,9/21/2016 15:00,22-09-2016 23:39,,7,1,0,0,,,
202090,38914,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202091,38915,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202092,38916,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202093,38918,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202094,38919,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202095,38921,t,f,f,9/21/2016 15:00,22-09-2016 15:51,,7,1,0,0,,,
202096,38923,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202097,38924,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202098,38926,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202099,38927,t,f,f,9/21/2016 15:00,22-09-2016 20:30,,7,1,0,0,,,
202100,38928,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202101,38930,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202102,38931,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202103,38932,t,f,f,9/21/2016 15:00,22-09-2016 01:56,,7,1,0,0,,,
202104,38933,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202105,38935,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202106,38936,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202107,38937,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202108,38938,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202109,38940,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202110,38942,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202111,38943,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202112,38944,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202113,38946,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202114,38949,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202115,38951,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202116,38952,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202117,38953,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202118,38954,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202119,38955,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202120,38956,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202121,38957,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202122,38958,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202123,38959,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202124,38960,t,f,f,9/21/2016 15:00,22-09-2016 19:29,,7,1,0,0,,,
202125,38961,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202126,38962,t,f,f,9/21/2016 15:00,22-09-2016 05:04,,7,1,0,0,,,
202127,38963,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
202128,38964,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
